id_debate,ncat_eleccion,cat_pais,t_fecha,ncat_ronda,str_organizador,str_ausentes,n_ausentes,n_invitados,n_presentes,str_presentes,nombres_candidatos,dico_candidato_presente,debate_date,two_previous_weeks,matching_polls,electid,intencion_voto2,intencion_voto3,intencion_voto4,intencion_voto5,intencion_voto6,intencion_voto7,intencion_voto8,intencion_voto9,intencion_voto10,intencion_voto11,intencion_voto12,intencion_voto13,intencion_voto14,intencion_voto15,intencion_voto16,count_encuestas,sum_encuestas,mean_encuestas
95,2021,Chile,2021-11-11T00:00:00Z,1,ENADE / ICARE,Eduardo Artés;Franco Parisi,2,7,5,Yasna Provoste;Marco Enríquez-Ominami ;Gabriel Boric;José Antonio Kast;Sebastián Sichel,Franco Parisi,0,2021-11-11,2021-10-28,;1822;1907;2427;2442;2537;2995;3169;3756;3871;3884;,Chile 2021,10,4,10,10.1,7.3,8,8,11.4,10,7,NA,NA,NA,NA,NA,10,85.8,8.58
96,2021,Chile,2021-11-15T00:00:00Z,1,ANATEL,Franco Parisi,1,7,6,Yasna Provoste;Marco Enríquez-Ominami ;Gabriel Boric;José Antonio Kast;Sebastián Sichel;Eduardo Artés,Franco Parisi,0,2021-11-15,2021-11-01,;1822;1907;2427;2442;3169;3756;3871;,Chile 2021,10,4,10,10.1,8,11.4,10,NA,NA,NA,NA,NA,NA,NA,NA,7,63.5,9.071428571428571
99,2015,Argentina,2015-10-05T00:00:00Z,1,Argentina Debate,Daniel Scioli,1,6,5,Nicolás del Caño;Adolfo Rodríguez Saá;Sergio Massa;Margarita Stolbizer;Mauricio Macri,Daniel Scioli,0,2015-10-05,2015-09-21,;2115;2413;,Argentina 2015,41.6,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,76.7,38.35
113,2016,Peru,2016-02-11T00:00:00Z,1,Colegio de Periodistas del Perú;Colegio de Abogados de Lima,ausentes a la primera: César Acuña;Keiko Fujimori Higuchi;Alejandro Toledo Manrique;Miguel Hilario;ausentes a la segunda: Daniel Urresti;Alan García Pérez;Pedro Pablo Kuczynski;Renzo Reggiardo;Alfredo Barnechea,9,18,9,primero: Ántero Flores Aráoz;Hernando Guerra García;Francisco Diez Canseco;Yehude Simon;Fernando Olivera; segundo: Julio Guzmán; Verónika Mendoza;Vladimir Cerrón;Gregorio Santos Guerrero,Keiko Fujimori Higuchi,0,2016-02-11,2016-01-28,;3029;,Peru 2016,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.1,34.1
113,2016,Peru,2016-02-11T00:00:00Z,1,Colegio de Periodistas del Perú;Colegio de Abogados de Lima,ausentes a la primera: César Acuña;Keiko Fujimori Higuchi;Alejandro Toledo Manrique;Miguel Hilario;ausentes a la segunda: Daniel Urresti;Alan García Pérez;Pedro Pablo Kuczynski;Renzo Reggiardo;Alfredo Barnechea,9,18,9,primero: Ántero Flores Aráoz;Hernando Guerra García;Francisco Diez Canseco;Yehude Simon;Fernando Olivera; segundo: Julio Guzmán; Verónika Mendoza;Vladimir Cerrón;Gregorio Santos Guerrero,Alan Garcia Perez,0,2016-02-11,2016-01-28,;3031;,Peru 2016,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.2,6.2
113,2016,Peru,2016-02-11T00:00:00Z,1,Colegio de Periodistas del Perú;Colegio de Abogados de Lima,ausentes a la primera: César Acuña;Keiko Fujimori Higuchi;Alejandro Toledo Manrique;Miguel Hilario;ausentes a la segunda: Daniel Urresti;Alan García Pérez;Pedro Pablo Kuczynski;Renzo Reggiardo;Alfredo Barnechea,9,18,9,primero: Ántero Flores Aráoz;Hernando Guerra García;Francisco Diez Canseco;Yehude Simon;Fernando Olivera; segundo: Julio Guzmán; Verónika Mendoza;Vladimir Cerrón;Gregorio Santos Guerrero,Pedro Pablo Kuczynski,0,2016-02-11,2016-01-28,;3030;,Peru 2016,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7.7,7.7
113,2016,Peru,2016-02-11T00:00:00Z,1,Colegio de Periodistas del Perú;Colegio de Abogados de Lima,ausentes a la primera: César Acuña;Keiko Fujimori Higuchi;Alejandro Toledo Manrique;Miguel Hilario;ausentes a la segunda: Daniel Urresti;Alan García Pérez;Pedro Pablo Kuczynski;Renzo Reggiardo;Alfredo Barnechea,9,18,9,primero: Ántero Flores Aráoz;Hernando Guerra García;Francisco Diez Canseco;Yehude Simon;Fernando Olivera; segundo: Julio Guzmán; Verónika Mendoza;Vladimir Cerrón;Gregorio Santos Guerrero,Alfredo Barnechea,0,2016-02-11,2016-01-28,;3033;,Peru 2016,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.1,2.1
118,2021,Peru,2021-03-21T00:00:00Z,1,América Noticias;Canal N,Rafael López Aliaga,1,6,5,Yonhy Lescano;George Forsyth;Verónika Mendoza;Keiko Fujimori Higuchi;Daniel Urresti.,Rafael Lopez Aliaga,0,2021-03-21,2021-03-07,;2861;3523;,Peru 2021,5.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17.4,8.7
141,2013,Ecuador,2012-12-12T00:00:00Z,1,Cámara de Comercio de Guayaquil,Rafael Correa;Alberto Acosta,2,8,6,Lucio Gutiérrez;Álvaro Noboa;Nelson Zavala;Guillermo Lasso;Mauricio Rodas;Norman Wray,Rafael Correa,0,2012-12-12,2012-11-28,;756;759;,Ecuador 2013,53,51.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,104.20000076293951,52.100000381469755
145,2021,Ecuador,2021-01-09T00:00:00Z,1,TVC Televicentro;Grupo El Comercio (Ecuador),Andrés Arauz;Yaku Pérez,2,16,14,el primero: Isidro Romero;Gustavo Larrea;Carlos Sagnay;Giovanny Andrade;Paúl Carrasco;Ximena Peña;Guillermo Lasso; el segundo:  Guillermo Celi;Lucio Gutiérrez;Xavier Hervas; César Montúfar;Gerson Almeida;Juan Fernando Velasco;Pedro Freile,Andres Arauz,0,2021-01-09,2020-12-26,;2096;,Ecuador 2021,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37.7,37.7
145,2021,Ecuador,2021-01-09T00:00:00Z,1,TVC Televicentro;Grupo El Comercio (Ecuador),Andrés Arauz;Yaku Pérez,2,16,14,el primero: Isidro Romero;Gustavo Larrea;Carlos Sagnay;Giovanny Andrade;Paúl Carrasco;Ximena Peña;Guillermo Lasso; el segundo:  Guillermo Celi;Lucio Gutiérrez;Xavier Hervas; César Montúfar;Gerson Almeida;Juan Fernando Velasco;Pedro Freile,Yaku Perez,0,2021-01-09,2020-12-26,;2098;,Ecuador 2021,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.5,9.5
146,2021,Ecuador,2021-01-14T00:00:00Z,1,Cámara de Comercio de Guayaquil;UEES Universidad del Espíritu Santo,Andrés Arauz;Yaku Pérez;Isidro Romero,3,16,13,Guillermo Lasso;Giovanny Andrade;Gerson Almeida;Paúl Carrasco;Guillermo Celi;Pedro Freile;Xavier Hervas;Ximena Peña;Gustavo Larrea;Juan Fernando Velasco;Lucio Gutiérrez;César Montúfar;Carlos Sagnay,Andres Arauz,0,2021-01-14,2020-12-31,;3170;3235;,Ecuador 2021,37.24,26.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,63.97,31.985
146,2021,Ecuador,2021-01-14T00:00:00Z,1,Cámara de Comercio de Guayaquil;UEES Universidad del Espíritu Santo,Andrés Arauz;Yaku Pérez;Isidro Romero,3,16,13,Guillermo Lasso;Giovanny Andrade;Gerson Almeida;Paúl Carrasco;Guillermo Celi;Pedro Freile;Xavier Hervas;Ximena Peña;Gustavo Larrea;Juan Fernando Velasco;Lucio Gutiérrez;César Montúfar;Carlos Sagnay,Yaku Perez,0,2021-01-14,2020-12-31,;3172;3237;,Ecuador 2021,15.42,11.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27.05,13.525
146,2021,Ecuador,2021-01-14T00:00:00Z,1,Cámara de Comercio de Guayaquil;UEES Universidad del Espíritu Santo,Andrés Arauz;Yaku Pérez;Isidro Romero,3,16,13,Guillermo Lasso;Giovanny Andrade;Gerson Almeida;Paúl Carrasco;Guillermo Celi;Pedro Freile;Xavier Hervas;Ximena Peña;Gustavo Larrea;Juan Fernando Velasco;Lucio Gutiérrez;César Montúfar;Carlos Sagnay,Isidro Romero,0,2021-01-14,2020-12-31,;3174;3239;,Ecuador 2021,2.87,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2
158,2009,Uruguay,2009-09-06T00:00:00Z,1,Canal 4 Montecarlo,Luis Alberto Lacalle Herrera;Jose Mujica,2,5,3,Pedro Bordaberry;Pablo Mieres;Raúl Rodríguez,Luis Alberto Lacalle Herrera,0,2009-09-06,2009-08-23,;3919;,Uruguay 2009,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32,32
175,2019,Panama,2019-03-20T00:00:00Z,1,Universidad del Istmo (UDI),Laurentino Cortizo,1,7,6,Ana Matilde Gómez;Ricardo Lombana;Marco Ameglio;José Isabel Blandón;Saúl Méndez;Rómulo Roux,Laurentino Cortizo,0,2019-03-20,2019-03-06,;3832;,Panama 2019,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52.3,52.3
197,2020,Bolivia,2020-10-04T00:00:00Z,1,ANP Asociación Nacional de Periodistas;CEPB Confederación de Empresarios Privados de Bolivia;Fundación Jubileo;UMSA Universidad Mayor de San Andrés,Luis Arce;Luis Fernando Camacho,2,7,5,Carlos Mesa;Jorge Tuto Quiroga;Feliciano Mamani;María de la Cruz Bayá;Chi Hyun Chung,Luis Arce,0,2020-10-04,2020-09-20,;2403;3024;,Bolivia 2020,30.6,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,67,33.5
197,2020,Bolivia,2020-10-04T00:00:00Z,1,ANP Asociación Nacional de Periodistas;CEPB Confederación de Empresarios Privados de Bolivia;Fundación Jubileo;UMSA Universidad Mayor de San Andrés,Luis Arce;Luis Fernando Camacho,2,7,5,Carlos Mesa;Jorge Tuto Quiroga;Feliciano Mamani;María de la Cruz Bayá;Chi Hyun Chung,Luis Fernando Camacho,0,2020-10-04,2020-09-20,;2405;3026;,Bolivia 2020,12.7,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25.2,12.6
224,2015,Guatemala,2015-08-10T00:00:00Z,1,Consejo de Empresarial de Guatemala,Manuel Baldizon;Jimmy Morales;Sandra Torres;Mario Estrada;Roberto Gonzalez,5,13,8,Zury Rios;Alejandro Giammattei;José Angel Lopez;Miguel Ángel Sandoval;Lizardo Sosa;Juan Gutiérrez;Luis Fernando Pérez;Mario David García,Jimmy Morales,0,2015-08-10,2015-07-27,;3578;,Guatemala 2015,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.2,16.2
224,2015,Guatemala,2015-08-10T00:00:00Z,1,Consejo de Empresarial de Guatemala,Manuel Baldizon;Jimmy Morales;Sandra Torres;Mario Estrada;Roberto Gonzalez,5,13,8,Zury Rios;Alejandro Giammattei;José Angel Lopez;Miguel Ángel Sandoval;Lizardo Sosa;Juan Gutiérrez;Luis Fernando Pérez;Mario David García,Sandra Torres,0,2015-08-10,2015-07-27,;3577;,Guatemala 2015,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.7,14.7
231,2019,Guatemala,2019-06-02T00:00:00Z,1,AGG Asociación de Generentes de Guatemala,Sandra Torres,1,6,5,Roberto Arzú;Edwin Escobar;Héctor Estrada;Alejandro Giammattei;Edmond Mulet,Sandra Torres,0,2019-06-02,2019-05-19,;2469;,Guatemala 2019,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.4,23.4
279,2018,Colombia,2018-03-23T00:00:00Z,1,Universidad de Columbia,Germán Vargas Lleras;Sergio Fajardo,2,5,3,Humberto de la Calle;Iván Duque;Gustavo Petro,German Vargas Lleras,0,2018-03-23,2018-03-09,;1841;2350;3453;3655;,Colombia 2018,6.9,10.6,6,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.8,7.45
279,2018,Colombia,2018-03-23T00:00:00Z,1,Universidad de Columbia,Germán Vargas Lleras;Sergio Fajardo,2,5,3,Humberto de la Calle;Iván Duque;Gustavo Petro,Sergio Fajardo,0,2018-03-23,2018-03-09,;1845;2354;3457;3659;,Colombia 2018,10.4,17.6,9,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,47.7,11.925
280,2018,Colombia,2018-03-08T00:00:00Z,1,Organizaciones feministas,Iván Duque;Germán Vargas Lleras,2,5,3,Humberto de la Calle;Gustavo Petro;Sergio Fajardo,German Vargas Lleras,0,2018-03-08,2018-02-22,;2012;2213;3650;3757;,Colombia 2018,6.3,8,13.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,34.8,8.7
281,2018,Colombia,2018-04-24T00:00:00Z,1,"Fedesarrollo;diario Portafolio, perteneciente a editorial El Tiempo;Cámara de comercio de Bogotá",Sergio Fajardo,1,5,4,Gustavo Petro;Iván Duque;Germán Vargas Lleras;Humberto de la Calle,Sergio Fajardo,0,2018-04-24,2018-04-10,;2297;3472;,Colombia 2018,12.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27.8,13.9
282,2018,Colombia,2018-05-23T00:00:00Z,1,"Daniel Samper Ospina, a través de su canal de YouTube “HolaSoyDani”",Germán Vargas Lleras;Iván Duque,2,5,3,Sergio Fajardo;Humberto de la Calle;Gustavo Petro,German Vargas Lleras,0,2018-05-23,2018-05-09,;1979;2935;3665;,Colombia 2018,11,6.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23.8,7.933333333333334
288,2018,Colombia,2018-05-08T00:00:00Z,1,Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke,Sergio Fajardo,1,5,4,Humberto de la Calle;Gustavo Petro;Germán Vargas Lleras;Iván Duque,Sergio Fajardo,0,2018-05-08,2018-04-24,;2359;3664;,Colombia 2018,14.2,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27.5,13.75
290,2018,Colombia,2018-05-11T00:00:00Z,1,El Colombiano;Telemedellín;Red+;Universidad Eafit,Gustavo Petro,1,5,4,Sergio Fajardo;Humberto de la Calle;Iván Duque;Germán Vargas Lleras,Gustavo Petro,0,2018-05-11,2018-04-27,;2356;,Colombia 2018,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30.1,30.1
342,2014,Costa Rica,2014-01-23T00:00:00Z,1,UCR Universidad de Costa Rica,Johnny Araya Monge;Rodolfo Piza;Otto Guevara;Luis Guillermo Solis,4,12,8,Héctor Monestel Herrera;Walter Muñoz;Óscar López;José María Villalta;José Manuel Echandi;Justo Orozco;Sergio Mena;Jose Miguel Corrales Bolanos,Johnny Araya Monge,0,2014-01-23,2014-01-09,;2380;3475;3510;,Costa Rica 2014,20.3,39,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,79.7,26.566666666666666
342,2014,Costa Rica,2014-01-23T00:00:00Z,1,UCR Universidad de Costa Rica,Johnny Araya Monge;Rodolfo Piza;Otto Guevara;Luis Guillermo Solis,4,12,8,Héctor Monestel Herrera;Walter Muñoz;Óscar López;José María Villalta;José Manuel Echandi;Justo Orozco;Sergio Mena;Jose Miguel Corrales Bolanos,Otto Guevara,0,2014-01-23,2014-01-09,;2381;3476;3511;,Costa Rica 2014,20.2,18,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49.4,16.466666666666665
342,2014,Costa Rica,2014-01-23T00:00:00Z,1,UCR Universidad de Costa Rica,Johnny Araya Monge;Rodolfo Piza;Otto Guevara;Luis Guillermo Solis,4,12,8,Héctor Monestel Herrera;Walter Muñoz;Óscar López;José María Villalta;José Manuel Echandi;Justo Orozco;Sergio Mena;Jose Miguel Corrales Bolanos,Luis Guillermo Solis,0,2014-01-23,2014-01-09,;2383;3478;3513;,Costa Rica 2014,5.5,7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,7.333333333333333
343,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Antonio Álvarez Desanti;Óscar López;Fabricio Alvarado Muñoz;Rodolfo Piza;Juan Diego Castro,5,13,8,primer bloque: Carlos Alvarado Quesada;Otto Guevara;Rodolfo Hernández;Stephanie Campos;Mario Redondo Poveda; segundo bloque: Jhon Vega;Edgardo Araya;Sergio Mena,Rodolfo Piza,0,2017-11-02,2017-10-19,;2478;,Costa Rica 2018,12.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.93,12.93
343,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Antonio Álvarez Desanti;Óscar López;Fabricio Alvarado Muñoz;Rodolfo Piza;Juan Diego Castro,5,13,8,primer bloque: Carlos Alvarado Quesada;Otto Guevara;Rodolfo Hernández;Stephanie Campos;Mario Redondo Poveda; segundo bloque: Jhon Vega;Edgardo Araya;Sergio Mena,Juan Diego Castro,0,2017-11-02,2017-10-19,;2475;,Costa Rica 2018,23.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.77,23.77
344,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Mario Redondo Poveda;Otto Guevara;Rodolfo Piza;Juan Diego Castro,4,11,7,Antonio Álvarez Desanti;Sergio Mena;Jhon Vega;Óscar López;Carlos Alvarado Quesada;Rodolfo Hernández;Fabricio Alvarado Muñoz,Otto Guevara,0,2017-11-02,2017-10-19,;2476;,Costa Rica 2018,4.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.28,4.28
344,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Mario Redondo Poveda;Otto Guevara;Rodolfo Piza;Juan Diego Castro,4,11,7,Antonio Álvarez Desanti;Sergio Mena;Jhon Vega;Óscar López;Carlos Alvarado Quesada;Rodolfo Hernández;Fabricio Alvarado Muñoz,Rodolfo Piza,0,2017-11-02,2017-10-19,;2478;,Costa Rica 2018,12.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.93,12.93
344,2018,Costa Rica,2017-11-02T00:00:00Z,1,UCR Universidad de Costa Rica,Mario Redondo Poveda;Otto Guevara;Rodolfo Piza;Juan Diego Castro,4,11,7,Antonio Álvarez Desanti;Sergio Mena;Jhon Vega;Óscar López;Carlos Alvarado Quesada;Rodolfo Hernández;Fabricio Alvarado Muñoz,Juan Diego Castro,0,2017-11-02,2017-10-19,;2475;,Costa Rica 2018,23.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.77,23.77
365,2018,Costa Rica,2018-01-24T00:00:00Z,1,Universidad Latina de Costa Rica;Radio Columbia,Rodolfo Piza,1,6,5,Carlos Alvarado Quesada;Rodolfo Hernández;Otto Guevara;Fabricio Alvarado Muñoz;Edgardo Araya,Rodolfo Piza,0,2018-01-24,2018-01-10,;2271;3860;3939;,Costa Rica 2018,14.17,9,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37.87,12.623333333333333
389,2019,El Salvador,2019-01-13T00:00:00Z,1,ASDER Asociación Salvadoreña de Radiodifusores,Nayib Bukele,1,4,3,Carlos Calleja;Hugo Martínez;Josué Alvarado,Nayib Bukele,0,2019-01-13,2018-12-30,;3143;,El Salvador 2019,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.6,42.6
