"","id_debate","cat_pais","ncat_eleccion","t_fecha","dico_certidumbre","ncat_ronda","dico_pre_vice_candidaturas","t_hora","str_organizador","str_titulo","dico_streaming","str_sede","str_moderadores","str_panelistas","n_presentes","str_presentes","str_ausentes","n_jornadas","n_duracion","dico_obligatorio","cat_formato","dico_ddreplica","ncat_ppac","ncat_competencia","dico_analisis","cat_temas","dico_comentarios","dico_inserts","cat_panel","ncat_panel","dico_analytics","n_strorganizador","n_panelistas","n_moderadores","n_ausentes","n_invitados","dico_formato_apertura","dico_formato_libre","dico_formato_duelo","dico_formato_moderadores","dico_formato_periodistas","dico_formato_sectores","dico_formato_expertos","dico_formato_virtuales","dico_formato_expositivo","dico_formato_presentes","dico_temas_puntuales","dico_temas_libre","dico_temas_monotema","dico_temas_bloques","cat_ballotage","n_candidaturas","n_proporcioninvitados","n_porcentajeausentes","n_proporcionausentes","n_indexausentes","dico_ausencias","cat_regmedios","cat_regestado","cat_regcandidatos","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_totreg","dico_org_mmc","dico_org_osc","dico_org_educ","dico_org_estado","dico_org_mmp"
"347",347,"Costa Rica",2018,2018-03-25,1,2,NA,"0.84375","TSE Tribunal Supremo Electoral IFED (Costa Rica)","""Debate del Cómo""",NA,"auditorio del TSE, San Jose","Sergio Araya;Evelyn Villareal",NA,2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,NA,NA,"moderadores;virtuales;duelo","FALSE","3.0","4.0","0.0","puntuales;libre","TRUE","FALSE","0.0",NA,0,"1",NA,2,0,2,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,FALSE,FALSE,TRUE,FALSE
"348",348,"Costa Rica",2018,2018-02-01,1,1,NA,"0.833333333333333","Repretel Canal 6","""Debate Final""",NA,"Museo de los Niños, San José Costa Rica","Jerry Alfaro;Djenane Villanueva",NA,6,"Carlos Alvarado Quesada;Juan Diego Castro;Antonio Álvarez Desanti;Rodolfo Hernández;Fabricio Alvarado Muñoz;Rodolfo Piza","sin ausencias conocidas",NA,NA,NA,"moderadores;duelo","FALSE","0.0","4.0","0.0","puntuales;libre","TRUE","FALSE","0.0",NA,0,"1",NA,2,0,6,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,13,0.461538461538462,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"349",349,"Costa Rica",2018,2018-03-27,1,2,NA,"0.833333333333333","Teletica Canal 7","""Un debate de Verdad""",NA,NA,"Ignacio Santos",NA,2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,120,NA,"moderadores;duelo;libre","FALSE","0.0","5.0","0.0","bloques","FALSE","FALSE","0.0",NA,0,"1",NA,1,0,2,"FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"350",350,"Costa Rica",2018,2018-01-27,1,1,NA,NA,"Canal de Noticias de Amelia Rueda",NA,NA,NA,NA,NA,NA,"sin datos","sin datos",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,0,"1",NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,13,NA,NA,NA,NA,NA,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"351",351,"Costa Rica",2018,2018-01-30,1,1,NA,"0.770833333333333","AMPrensa","#TodosImportan",NA,"Unión Médica Nacional","Camilo;Adrián",NA,7,"Stephanie Campos;Mario Redondo Poveda;Jhon Vega;Edgardo Araya;Oscar López;Otto Guevara;Sergio Mena","Rodolfo Hernández",NA,120,NA,"duelo","FALSE","0.0","4.0","0.0","bloques","FALSE","FALSE","0.0",NA,0,"1",NA,2,1,8,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,13,0.615384615384615,4.95,0.125,0.61875,1,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"352",352,"Costa Rica",2018,2018-01-30,1,1,NA,"0.833333333333333","Teletica Canal 7",NA,NA,"auditorio Marco Picado, La Sabana","Ignacio Santos","No hay",5,"Carlos Alvarado Quesada;Rodolfo Piza;Juan Diego Castro;Antonio Álvarez Desanti;Fabricio Alvarado Muñoz","sin ausencias conocidas",NA,NA,NA,"moderadores;duelo;libre","FALSE","0.0","5.0","0.0","bloques;libre","FALSE","FALSE","0.0",NA,0,"1","1",1,0,5,"FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",2,13,0.384615384615385,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"353",353,"Costa Rica",2018,2018-01-25,1,1,NA,"0.791666666666667","Extra TV","""El Debate del Pueblo""",NA,"auditorio del Colegio de Abogados","Alexis Jiménez","Alfredo Román;Rubén Vargas;Edgar Rodríguez;Gerardo Zeledón;Oscar Campos;Rubí Cordero",6,"Rodolfo Piza;Fabricio Alvarado Muñoz;Antonio Álvarez Desanti;Edgardo Araya;Rodolfo Hernández;Juan Diego Castro","sin ausencias conocidas",NA,120,NA,"moderadores;sectores;duelo","FALSE","0.0","4.0","0.0","puntuales;libre","FALSE","FALSE","Varios","4.0",0,"1","6",1,0,6,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,13,0.461538461538462,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"354",354,"Costa Rica",2018,2018-03-19,1,2,NA,"0.791666666666667","Extra TV","""El Debate del Pueblo"", #DebateExtraTV",NA,"Club Unión, San José","Rebeca Cecilia","Roberto Pineda;Melvin Garita Mora;Alejandro Barahona",2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,NA,NA,"moderadores;expertos;duelo","FALSE","0.0","4.0","0.0","puntuales;libre","FALSE","FALSE","Profesionales","4.0",0,"1","3",1,0,2,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"355",355,"Costa Rica",2018,2017-10-18,1,1,NA,"0.583333333333333","UNA Universidad Nacional de Costa Rica",NA,NA,"Auditorio Clodomiro Picado del Campus Omar Dengo de la UNA","primero: Alberto Salom Echeverría;segundo: Norman José Solórzano Alfaro","Ronald Rivera Alfaro;Juan José Romero Zúñiga;Nelly López Alfaro;Edrian Ríos Ramírez;Sandra Lezcano Calderón;Roxana Morales Ramos; segundo: Melanie Arroyo Calderón;Heidy Vega García;Sandra Estrada;Francisco Gonzáles Alvarado;Daniel Matul Romero;Geovanny Jiménez Núnez",8,"primero: Carlos Alvarado Quesada;Antonio Álvarez Desanti;Edgardo Araya; segundo: Jhon Vega;Stephanie Campos;Rodolfo Hernández;Sergio Mena;Mario Redondo Poveda","sin ausencias conocidas","2.0",150,NA,"mderadores;expertos","FALSE","0.0","0.0","1.0","bloques","FALSE","FALSE","Academia","4.0",0,"1","12",2,0,8,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,13,0.615384615384615,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,FALSE,TRUE,FALSE,FALSE
"356",356,"Costa Rica",2018,2017-10-25,1,1,NA,"0.791666666666667","Cámara de Comercio;LA REPÚBLICA;Universidad Latina de Costa Rica",NA,"TRUE","Universidad Latina en San Pedro de Montes de Oca","Shirley Saborío",NA,6,"Edgardo Araya;Carlos Alvarado Quesada;Antonio Álvarez Desanti;Juan Diego Castro;Otto Guevara;Rodolfo Piza","sin ausencias conocidas",NA,90,NA,"moderadores","FALSE","0.0","2.0","0.0","bloques","FALSE","TRUE","0.0",NA,0,"3",NA,1,0,6,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,13,0.461538461538462,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,TRUE,TRUE,FALSE,FALSE
"357",357,"Costa Rica",2018,2017-01-18,1,1,NA,"0.791666666666667","SINART","""Mesa 13"", #Mesa13",NA,"Auditorio de la Escuela Buenaventura Corrales, San Jose","sin moderadores",NA,9,"Carlos Alvarado Quesada;Mario Redondo Poveda;Jhon Vega;Sergio Mena;Oscar López;Otto Guevara;Edgardo Araya;Stephanie Campos;Fabricio Alvarado Muñoz","Antonio Álvarez Desanti;Rodolfo Piza;Juan Diego Castro;Rodolfo Hernández",NA,120,NA,"libre","FALSE","0.0","5.0","0.0","libre","FALSE","FALSE","0.0",NA,0,"1",NA,1,4,13,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",2,13,1,48.48,0.307692307692308,14.9169230769231,1,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,FALSE,FALSE,FALSE,TRUE
"358",358,"Costa Rica",2018,2018-03-26,1,2,NA,"0.833333333333333","SINART","""Mesa 13""",NA,NA,"sin moderadores",NA,2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,120,NA,"libre","FALSE","0.0","5.0","0.0","libre","FALSE","FALSE","0.0",NA,0,"1",NA,1,0,2,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,FALSE,FALSE,FALSE,TRUE
"359",359,"Costa Rica",2018,2018-01-29,1,1,NA,"0.458333333333333","Radio Monumental;Noticias Monumental Canal 2","""Debate Monumental. Debate de la Decisión"", #DebateMonumental",NA,NA,"Randall Rivera",NA,6,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada;Antonio Álvarez Desanti;Juan Diego Castro;Rodolfo Hernández;Rodolfo Piza","sin ausencias conocidas",NA,120,NA,"libre;duelo","FALSE","0.0","5.0","0.0","bloques;libre","FALSE","FALSE","0.0",NA,0,"2",NA,1,0,6,"FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",2,13,0.461538461538462,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"360",360,"Costa Rica",2018,2018-03-21,1,2,NA,"0.458333333333333","Radio Monumental;Noticias Monumental Canal 2","""Decisión Monumental"", #DebateMonumental",NA,NA,"Randall Rivera",NA,2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,120,NA,"libre;moderadores;duelo","FALSE","0.0","5.0","0.0","puntuales;bloques;libre","FALSE","FALSE","0.0",NA,0,"2",NA,1,0,2,"FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"361",361,"Costa Rica",2018,2017-07-20,1,1,NA,"0.6875","UCCAEP Unión Costarricense de Cámaras","""Destino 2018"",  #Destino2018","TRUE",NA,"Armando González",NA,5,"Carlos Alvarado Quesada;Antonio Álvarez Desanti;Edgardo Araya;Mario Redondo Poveda;Otto Guevara","Rodolfo Piza;Juan Diego Castro",NA,120,NA,"moderadores","FALSE","0.0","3.0","0.0","monotema","TRUE","FALSE","0.0",NA,0,"1",NA,1,2,7,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2,13,0.538461538461538,25.53,0.285714285714286,7.29428571428571,1,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,TRUE,FALSE,FALSE,FALSE
"362",362,"Costa Rica",2018,2018-02-28,1,2,NA,"0.708333333333333","UCCAEP Unión Costarricense de Cámaras","""Destino 2018"", #Destino2018","TRUE",NA,"Roberto Artavia;Armando González",NA,2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,NA,NA,"moderadores","FALSE","0.0","3.0","0.0","monotema","TRUE","FALSE","0.0",NA,0,"1",NA,2,0,2,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,TRUE,FALSE,FALSE,FALSE
"363",363,"Costa Rica",2018,2018-03-05,1,2,NA,"0.75","Radio Columbia;Colegio Federado de Ingenieros y Arquitectos","#DebateCFIA","TRUE",NA,"Pilar Cisneros;Henry Rodríguez Chacón","Olman Vargas;Carlos Contreras;Irene Campos;Óscar Jiménez;Steven Oreamuno",2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,NA,NA,"moderadores;sectores","FALSE","0.0","0.0","1.0","monotema","FALSE","FALSE","Gremios","4.0",0,"2","5",2,0,2,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,TRUE,FALSE,FALSE,FALSE
"364",364,"Costa Rica",2018,2018-03-06,1,2,NA,"0.75","Universidad Latina de Costa Rica;Radio Columbia","""Desafío Polítiico Final""","TRUE","En el Auditorio de la Universidad Latina. San Pedro.","Henry Rodríguez Chacón","Andrés Navarro;Mario Guerrero;María Jesús García;Alexia Salas;Felipe Saborío;Silenia Zuñiga;Guillermo Lathrop;Rosa Monge",2,"Fabricio Alvarado Muñoz;Carlos Alvarado Quesada","sin ausencias conocidas",NA,NA,NA,"moderadores;sectores;duelo","FALSE","0.0","4.0","0.0","puntuales","TRUE","FALSE","Estudiantes","3.0",0,"2","8",1,0,2,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,2,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,TRUE,FALSE,FALSE
"365",365,"Costa Rica",2018,2018-01-24,1,1,NA,"0.75","Universidad Latina de Costa Rica;Radio Columbia","""Desafío Polítiico"", #DesafíoPolítico2019","TRUE","En el Auditorio de la Universidad Latina. San Pedro.","Henry Rodríguez Chacón","Santiago Rodríguez;Lilly Sevilla;Sidny Chaves;Jorge León Vargas;Luis Méndez",5,"Carlos Alvarado Quesada;Rodolfo Hernández;Otto Guevara;Fabricio Alvarado Muñoz;Edgardo Araya","Rodolfo Piza",NA,NA,NA,"expertos;duelo","FALSE","0.0","4.0","0.0","puntuales","TRUE","FALSE","Academia","3.0",0,"2","5",1,1,6,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,13,0.461538461538462,15.98,0.166666666666667,2.66333333333333,1,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,TRUE,FALSE,FALSE
"366",366,"Costa Rica",2022,2021-03-12,1,1,NA,"0.75","TVN14;CTEC Tecnológico de Costa Rica;UNED Universidad Nacional de Educación a Distancia","Debate Presidencial Voto Bicentenario 2021 de la Zona Norte","FALSE","Auditorio del CETEC en Santa Clara de Florencia","Kevin Trejos","Carlos Enrique Hernandez;Josué Rojas;Manrique Rojas;Salvador Quirós",5,"Rodrigo Chaves;Fabricio Alvarado Muñoz;Rolando Araya;Welmer Ramos;José María Villalta","José Maria Figueres;Lineth Saborío","1.0",NA,NA,"moderadores;virtual;sectores;duelo","FALSE","3.0","4.0","0.0","puntuales;bloques","FALSE","FALSE","Ciudadanos",NA,0,"3","4",1,2,7,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",2,25,0.28,39.68,0.285714285714286,11.3371428571429,1,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,TRUE,FALSE,TRUE
"367",367,"Costa Rica",2022,2021-07-12,1,1,NA,"0.708333333333333","ULACIT","ULACIT Town Hall: Ideas para la Libertad","TRUE",NA,"Ginnés Rodríguez","Daniela Delgado Mora",7,"Eliecer Feinzaig;Rodrigo Chaves;José María Figueres;José María Villalta;Lineth Saborío;Rodolfo Hernández;Rodolfo Piza","sin ausencias conocidas","1.0",105,NA,"moderadores;sectores","FALSE","0.0","0.0","0.0","bloques;puntuales","FALSE","FALSE","Estudiantes","4.0",0,"1","1",1,0,7,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",2,25,0.28,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,FALSE,TRUE,FALSE,FALSE
"368",368,"Costa Rica",2022,2022-05-01,1,1,NA,NA,"Abaanimal;Preserve Planet;Rescate Animal Zoo Ave;Asociación Conservacionista Yiski;Proyecto Animalia;Movimiento Salvemos a Kibú","Debate Ambiental Animal #DebateAmbientalAnimal",NA,"en las instalaciones del Colegio de Abogados y Abogadas de Costa Rica","Óscar Aguilar Bulgarelli",NA,3,"José María Villalta;Eliecer Feinzaig;Rodolfo Hernández","sin datos","1.0",60,NA,"moderadores","FALSE","0.0","0.0","1.0","monotema","FALSE","FALSE",NA,"0.0",0,"6",NA,1,NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2,25,NA,NA,NA,NA,NA,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,TRUE,FALSE,FALSE,FALSE
"369",369,"Costa Rica",2022,2022-09-01,1,1,"FALSE","0.84375","TSE Tribunal Supremo Electoral IFED (Costa Rica)","Debate Nacional #DebateNacional","FALSE","Auditorio del TSE","Lilliana Carranza Rodríguez",NA,25,"el primero: Welmer Ramos;Fabricio Alvarado Muñoz;Federico Malavassi;Carmen Quesada;Greivin Moya;Martín Chinchilla; segundo: Lineth Saborío;Rodolfo Hernández;Luis Alberto Cordero;Eduardo Cruickshank;Rodrigo Chaves;Eliecer Feinzaig; el tercero: Christian Rivera;Maricela Morales;Roulan Jiménez;Sergio Mena;Rolando Araya;Oscar López; el cuarto: Natalia Díaz;José María Figueres;Oscar Campos;Walter Muñoz;Rodolfo Piza;Jhon Vega;José María Villalta","sin ausencias conocidas","4.0",120,"FALSE","moderadores;duelo","FALSE","0.0","4.0","0.0","puntuales;libre","FALSE","FALSE","Politicos","2.0",0,"1",NA,1,0,25,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,25,1,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,FALSE,FALSE,TRUE,FALSE
"370",370,"Costa Rica",2022,2022-01-17,1,1,"FALSE","0.833333333333333","Trivisión Canal 36","#LaDiscusiónPresidencial","TRUE","en el Auditorio del Colegio de Bomberos de Costa Rica","Douglas Sánchez","Gustavo Raya;Pedro Aguilar;Jessica Pereira;Xinia Fallas;Diana Bonilla Sanchez;Mayra Rivera Nuñez;Edgar;Adrian Abarca;Lilana Hurtado",7,"Welmer Ramos;Luis Alberto Cordero;Eliecer Feinzaig;José María Villalta;Fabricio Alvarado Muñoz;Natalia Díaz;Rodrigo Chaves","sin ausencias conocidas","1.0",180,"FALSE","libre;moderadores;expertos;virtual;duelo","FALSE","3.0","5.0","1.0","bloques;puntuales","FALSE","FALSE","Economista","3.0",0,"1","9",1,0,7,"FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",2,25,0.28,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"371",371,"Costa Rica",2022,2022-01-18,1,1,"FALSE","0.833333333333333","Colegio Federado de Ingenieros y Arquitectos","Debate Final “Pensar en Costa Rica”",NA,"Auditorio del CFIA","Teresita Cedeño;Henry Rodriguez",NA,7,"Welmer Ramos;José María Villalta;José María Figueres;Eliecer Feinzaig;Fabricio Alvarado Muñoz;Rodrigo Chaves;Lineth Saborío","sin ausencias conocidas","1.0",NA,NA,"moderadores","FALSE","0.0","0.0","0.0","puntuales","FALSE","FALSE",NA,NA,0,"1",NA,2,0,7,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,25,0.28,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,FALSE,TRUE,FALSE,FALSE,FALSE
"372",372,"Costa Rica",2022,2022-01-19,1,1,"FALSE","0.458333333333333","Radio Columbia;Universidad Hispanoamericana","#debateUHNoticiasColumbia  #DebateColumbia","TRUE","Auditorio Universidad Hispanoamericana","Evelyn Fachler;Allan Arroyo","Oyente1;Oyente2",6,"Fabricio Alvarado Muñoz;Rodrigo Chaves;José María Figueres;Eliecer Feinzaig;Lineth Saborío;José María Villalta","sin ausencias conocidas","1.0",NA,NA,"moderadores;duelo;virtual","FALSE","3.0","4.0","0.0","puntuales;libre",NA,NA,NA,NA,0,"2","2",2,0,6,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,25,0.24,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,TRUE,FALSE,FALSE
"373",373,"Costa Rica",2022,2022-01-24,1,1,"FALSE","0.833333333333333","UCR Medios",NA,"FALSE",NA,"Javier Cordoba Morales;Laura Martinez Quesada",NA,10,"el primero:  Welmer Ramos;Federico Malavassi;Carmen Quesada;Martín Chinchilla; el segundo: Eliecer Feinzaig;Christian Rivera;Roulan Jiménez;Sergio Mena;Rodrigo Chaves; el tercero: Jhon Vega","al primero: Fabricio Alvarado Muñoz;Greivin Moya;Lineth Saborío;Rodolfo Hernández; al segundo: Luis Alberto Cordero;Eduardo Cruickshank;Maricela Morales; al tercero: Rolando Araya;Oscar López;Natalia Díaz;José María Figueres;Oscar Campos;Walter Muñoz;Rodolfo Piza;José María Villalta","3.0",45,NA,"libre","FALSE","0.0","5.0","0.0","bloques","FALSE","FALSE","0.0","0.0",0,"1",NA,2,15,25,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",2,25,1,51.95,0.6,31.17,1,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"374",374,"Costa Rica",2022,2022-01-26,1,1,"FALSE","0.791666666666667","Extra TV","Debate del Pueblo #DebateExtra","FALSE","las instalaciones del Colegio de Abogados y Abogadas de Costa Rica en Zapote","Andrés Zárate","Vanessa Calvo;José Ramón Salas;José Ángel Parra;Nanci Serrano;Amparo Ruiz;Patricia Arias;Jacinto González;Geiner Golfin;Mario Salazar;Sonia Corredera",6,"José María Figueres;Fabricio Alvarado Muñoz;Natalia Díaz;José María Villalta;Eliecer Feinzaig;Rolando Araya","Rodrigo Chaves","1.0",120,"FALSE","sectores;moderadores;duelo","FALSE","0.0","4.0","0.0","puntuales","FALSE","FALSE","Representantes de las regiones;gremios","3.0",0,"1","10",1,1,7,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",2,25,0.28,16.78,0.142857142857143,2.39714285714286,1,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"375",375,"Costa Rica",2022,2022-02-01,1,1,"FALSE","0.458333333333333","Radio Monumental","#DebateMonumental","FALSE","en la Universidad Latina, desde el Auditorio en Montes de Oca","Paúl Ulloa Sandí;Febe Cruz Brenes","Jorge Vargas Cullel;Ana Luisa Elizondo;Juan Diego Trejos;Nydia Venegas;Ennio Rodríguez",7,"Jose María Figueres;Lineth Saborío;José María Villalta;Rodrigo Chaves;Eliecer Feinzaig;Welmer Ramos;Fabricio Alvarado Muñoz","sin ausencias conocidas","1.0",150,NA,"moderadores;expertos;duelo;libre","FALSE","0.0","5.0","0.0","puntuales;libre","FALSE","FALSE","Expertos (funcionarios, academico)","3.0",0,"1","5",2,0,7,"FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",2,25,0.28,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE
"376",376,"Costa Rica",2022,2022-02-01,1,1,"FALSE","0.708333333333333","CRC 8.1 Radio;COLPER Colegio de Periodistas de Costa Rica","Decisión Crucial desafío 2022","FALSE","auditorio del Colegio de Periodistas","Gilda González;Carlos Villalobos","Denis Solano;Eugenia Fernández;Jorge Cordero",6,"Rolando Araya;Luis Alberto Cordero;Oscar López;Federico Malavassi;Sergio Mena;Rodolfo Piza","sin ausencias conocidas","1.0",120,NA,"duelo;presentes;moderadores","FALSE","4.0","4.0","0.0","libre;puntuales","FALSE","FALSE","no aplica",NA,0,"2","3",2,0,6,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE",2,25,0.24,0,0,0,0,"LIMITACIONES","ORGANIZAR","GARANTÍAS",3,4,2,9,TRUE,TRUE,FALSE,FALSE,FALSE
