"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","nec","source_nec","volatility","newparties","withinsv","source_volatility","alineamiento","source_alineamiento","marginvic","source_marginvic","ntc","source_ntc","all_ntc_caro","dico_reeleccion","dico_oficialista","voteshareincumbent","source_voteshareincumbent","exapprovalsmoothed","exapprovalnotsmoothed","source_exapproval","proptv","source_proptv","prohibicionpropaganda","accesogratuito","source_accesomedios","regulacionordinal","regulaciondico","regulacionobligatoriodico","regulaciongarantiasdico","regulacionposibilidaddico","source_regulacion","propindivinternet2","propindivinternet","source_propindivinternet2","source_propindivinternet","satisfaccion","source_satisfaccion","prop_elec_usa_ciclo","n_debates_usa_ciclo","dico_debates_usa_ciclo","source_debates_usa_ciclo","avgpropdebatesregionxciclo","lagpropdebatesregion","lagndebatesregion","source_region","X","dico_debates_pastelection","dico_2_eleccondebatesseguidos","dico_3_eleccondebatesseguidos","dico_4_eleccondebatesseguidos","dico_5_eleccondebatesseguidos","dico_6_eleccondebatesseguidos","dico_7_eleccondebatesseguidos","cumsum_pastciclos","source_lagged"
"21","Bolivia",2005,1,1,"Bolivia",2.6237220735286,"Calculo propio con base en datos de candidatos",66.3600006103516,8.35999965667725,58,"Mainwaring & Su (2021)",44.5,"Mainwaring & Su (2021)",-25.1,"Caluclo propio con base en datos desagregados por candidato",8,"Calculo propio con base en datos de candidatos",8,0,0,0,"Imputado ya que no hay un claro oficialista",51.254429,55.129238,"Carlin et al (2023)",73.4583333333333,"Promedio de valores provenientes de:Latinobarometro;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",5.22758,5.22758,"UIT, con base en: Superintendencia de Telecomunicaciones.","UIT, con base en: Superintendencia de Telecomunicaciones.",0.35923828125,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.583333333333333,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",21,1,1,1,1,0,0,0,4,"Calculo con base en data recabada para Franco H. (2022)"
"22","Bolivia",2009,1,0,"Bolivia",2.056723995,"Lujan (2020)",39.9300003051758,3.66000008583069,36.2700004577637,"Mainwaring & Su (2021)",29,"Proyectado. Ultimo valor disponible LAPOP",-37.76,"Caluclo propio con base en datos desagregados por candidato",8,"Lujan (2020)",NA,1,1,64.22,"Friedenberg (2016a) - ",54.234299,51.611469,"Carlin et al (2023)",86.0166666666667,"Promedio de valores provenientes de:Latinobarometro;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",16.8,16.8,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.492754745254745,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.5625,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",22,1,1,1,1,1,0,0,5,"Calculo con base en data recabada para Franco H. (2022)"
"23","Bolivia",2014,1,1,"Bolivia",2.24836895446752,"Calculo propio con base en datos de candidatos",32.9799995422363,2.65000009536743,30.2999992370605,"Mainwaring & Su (2021)",25.8,"LAPOP",-37.13,"Caluclo propio con base en datos desagregados por candidato",5,"Calculo propio con base en datos de candidatos",5,1,1,61.36,"Friedenberg (2016a) - ",67.438782,71.31118,"Carlin et al (2023)",92.8,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",34.6016,34.6016,"UIT, con base en: Statistic National Institute","UIT, con base en: Statistic National Institute",0.461272831050228,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.641666666666667,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",23,0,0,0,0,0,0,0,5,"Calculo con base en data recabada para Franco H. (2022)"
"24","Bolivia",2019,1,0,"Bolivia",2.74171373229545,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,18.7,"Proyectado. Ultimo valor disponible LAPOP",-10.57,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,1,1,47.08,"Organo Electoral Plurinacionalhttps://www.oep.org.bo/wp-content/uploads/2019/11/Separata_Resultados_Nacionales_EG_2019.pdf - ",49.923931,48.795738,"Carlin et al (2023)",94.9,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",3,1,0,0,1,"Franco H. (2022)",47.4748,47.4748,"UIT, con base en: Instituto Nacional de Estadística","UIT, con base en: Instituto Nacional de Estadística",0.372384066587396,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.793333333333333,0.666666666666667,6,"Calculo con base en data recabada para Franco H. (2022)",24,1,0,0,0,0,0,0,6,"Calculo con base en data recabada para Franco H. (2022)"
"25","Bolivia",2020,1,1,"Bolivia",2.45884272255951,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,18.7,"Proyectado. Ultimo valor disponible LAPOP",-26.28,"Caluclo propio con base en datos desagregados por candidato",5,"Calculo propio con base en datos de candidatos",7,0,0,0,"Imputado ya que no hay un claro oficialista",35.038361,27.757299,"Carlin et al (2023)",94.9,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",3,1,0,0,1,"Franco H. (2022)",59.9401,59.9401,"UIT, con base en: Instituto Nacional de Estadística","UIT, con base en: Instituto Nacional de Estadística",0.326550733254062,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.75,0.75,6,"Calculo con base en data recabada para Franco H. (2022)",25,0,0,0,0,0,0,0,6,"Calculo con base en data recabada para Franco H. (2022)"
"26","Brasil",1989,1,1,"Brazil",6.49853737419319,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-12.44,"Caluclo propio con base en datos desagregados por candidato",22,"Calculo propio con base en datos de candidatos",23,0,1,4.43,"Political Database of the Americashttps://pdba.georgetown.edu/Elecdata/Brazil/pres89.html - ",23.57439,24.006729,"Carlin et al (2023)",NA,NA,1,1,"Planas (2002: 68)",3,1,0,0,1,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",26,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"27","Brasil",1989,2,1,"Brazil",1.9926821537658,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-6.06,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",23.57439,24.006729,"Carlin et al (2023)",NA,NA,1,1,"Planas (2002: 68)",3,1,0,0,1,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",27,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"28","Brasil",1994,1,1,"Brazil",2.65376251643774,"Calculo propio con base en datos de candidatos",60.6800003051758,0,60.6800003051758,"Mainwaring & Su (2021)",NA,NA,-27.23,"Caluclo propio con base en datos desagregados por candidato",8,"Calculo propio con base en datos de candidatos",10,0,1,54.27,"Friedenberg (2016a) - ",34.842121,35.606899,"Carlin et al (2023)",66.6666666666667,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro;NA",1,1,"Planas (2002: 68)",7,1,0,1,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",0.295,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.456825396825397,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",28,1,NA,NA,NA,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"29","Brasil",1998,1,0,"Brazil",2.533956089,"Lujan (2020)",17.5699996948242,0.699999988079071,16.8700008392334,"Mainwaring & Su (2021)",27.6000003814697,"Mainwaring & Su (2021)",-21.35,"Caluclo propio con base en datos desagregados por candidato",12,"Lujan (2020)",NA,1,1,53.06,"Friedenberg (2016a) - ",43.318562,42.31781,"Carlin et al (2023)",94.1,"Promedio de valores provenientes de:Latinobarometro;NA",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",0,1.722414,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.253,"Promedio de valores provenientes de:Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.3375,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",29,1,1,NA,NA,NA,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"30","Brasil",2002,1,1,"Brazil",3.16544869697153,"Calculo propio con base en datos de candidatos",33.8300018310547,0.00999999977648258,33.8199996948242,"Mainwaring & Su (2021)",NA,NA,-23.25,"Caluclo propio con base en datos desagregados por candidato",6,"Calculo propio con base en datos de candidatos",6,0,1,23.19,"Friedenberg (2016a) - ",34.084759,34.474548,"Carlin et al (2023)",89.3,"Promedio de valores provenientes de:Latinobarometro;NA",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",9.14943,9.14943,"UIT, con base en: ","UIT, con base en: ",0.207,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.291666666666667,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",30,0,0,0,NA,NA,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"31","Brasil",2002,2,1,"Brazil",1.90358302485929,"Calculo propio con base en datos de candidatos",33.8300018310547,0.00999999977648258,33.8199996948242,"Mainwaring & Su (2021)",NA,NA,-22.55,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,1,38.72,"Friedenberg (2016a) - ",34.084759,34.474548,"Carlin et al (2023)",89.3,"Promedio de valores provenientes de:Latinobarometro;NA",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",9.14943,9.14943,"UIT, con base en: ","UIT, con base en: ",0.207,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.291666666666667,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",31,0,0,0,NA,NA,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"32","Brasil",2006,1,1,"Brazil",2.40972733670115,"Calculo propio con base en datos de candidatos",30.3999996185303,6.98000001907349,23.4200000762939,"Mainwaring & Su (2021)",34.1,"LAPOP",-6.97,"Caluclo propio con base en datos desagregados por candidato",8,"Calculo propio con base en datos de candidatos",8,1,1,48.61,"Friedenberg (2016a) - ",45.554539,45.820431,"Carlin et al (2023)",96.1998338870432,"Promedio de valores provenientes de:Latinobarometro;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",28.1784,28.1784,"UIT, con base en: ITU estimate based on Brazilian Internet Steering Committee.","UIT, con base en: ITU estimate based on Brazilian Internet Steering Committee.",0.372994056056965,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.604166666666667,0.666666666666667,2,"Calculo con base en data recabada para Franco H. (2022)",32,1,0,0,0,NA,NA,NA,3,"Calculo con base en data recabada para Franco H. (2022)"
"33","Brasil",2006,2,1,"Brazil",1.91037374590172,"Calculo propio con base en datos de candidatos",30.3999996185303,6.98000001907349,23.4200000762939,"Mainwaring & Su (2021)",34.1,"LAPOP",-21.66,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,1,1,60.83,"Friedenberg (2016a) - ",45.554539,45.820431,"Carlin et al (2023)",96.1998338870432,"Promedio de valores provenientes de:Latinobarometro;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",28.1784,28.1784,"UIT, con base en: ITU estimate based on Brazilian Internet Steering Committee.","UIT, con base en: ITU estimate based on Brazilian Internet Steering Committee.",0.372994056056965,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.604166666666667,0.666666666666667,2,"Calculo con base en data recabada para Franco H. (2022)",33,1,0,0,0,NA,NA,NA,3,"Calculo con base en data recabada para Franco H. (2022)"
"34","Brasil",2010,1,1,"Brazil",2.749307174592,"Calculo propio con base en datos de candidatos",19.5400009155273,0,19.5400009155273,"Mainwaring & Su (2021)",30.2,"LAPOP",-14.3,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,0,1,46.91,"Friedenberg (2016a) - ",64.813133,63.666191,"Carlin et al (2023)",97.9927481727575,"Promedio de valores provenientes de:UIT, con base en: ""Data based on the World Telecommunication/ICT Indicators Database;Latinobarometro;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",40.65,40.65,"UIT, con base en: Brazilian Internet Steering Committee.","UIT, con base en: Brazilian Internet Steering Committee.",0.549736842809759,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.489583333333333,0.375,3,"Calculo con base en data recabada para Franco H. (2022)",34,1,1,0,0,0,NA,NA,4,"Calculo con base en data recabada para Franco H. (2022)"
"35","Brasil",2010,2,1,"Brazil",1.97114053147862,"Calculo propio con base en datos de candidatos",19.5400009155273,0,19.5400009155273,"Mainwaring & Su (2021)",30.2,"LAPOP",-12.1,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,1,56.05,"Friedenberg (2016a) - ",64.813133,63.666191,"Carlin et al (2023)",97.9927481727575,"Promedio de valores provenientes de:UIT, con base en: ""Data based on the World Telecommunication/ICT Indicators Database;Latinobarometro;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",40.65,40.65,"UIT, con base en: Brazilian Internet Steering Committee.","UIT, con base en: Brazilian Internet Steering Committee.",0.549736842809759,"Promedio de valores provenientes de:LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.489583333333333,0.375,3,"Calculo con base en data recabada para Franco H. (2022)",35,1,1,0,0,0,NA,NA,4,"Calculo con base en data recabada para Franco H. (2022)"
"36","Brasil",2014,1,1,"Brazil",3.01881606924246,"Calculo propio con base en datos de candidatos",24.0799999237061,0,24.0799999237061,"Mainwaring & Su (2021)",22.2,"LAPOP",-8.04000000000001,"Caluclo propio con base en datos desagregados por candidato",11,"Calculo propio con base en datos de candidatos",11,1,1,41.59,"Friedenberg (2016a) - ",43.139832,41.338711,"Carlin et al (2023)",98.11975,"Promedio de valores provenientes de:UIT, con base en: NIC.br;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",54.551,54.551,"UIT, con base en: Brazilian Internet Steering Committee","UIT, con base en: Brazilian Internet Steering Committee",0.329983388704319,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.708333333333333,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",36,1,1,1,0,0,0,NA,5,"Calculo con base en data recabada para Franco H. (2022)"
"37","Brasil",2014,2,1,"Brazil",1.99785063237567,"Calculo propio con base en datos de candidatos",24.0799999237061,0,24.0799999237061,"Mainwaring & Su (2021)",22.2,"LAPOP",-3.28,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,1,1,51.64,"Friedenberg (2016a) - ",43.139832,41.338711,"Carlin et al (2023)",98.11975,"Promedio de valores provenientes de:UIT, con base en: NIC.br;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",54.551,54.551,"UIT, con base en: Brazilian Internet Steering Committee","UIT, con base en: Brazilian Internet Steering Committee",0.329983388704319,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.708333333333333,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",37,1,1,1,0,0,0,NA,5,"Calculo con base en data recabada para Franco H. (2022)"
"38","Brasil",2018,1,1,"Brazil",3.15931060683248,"Calculo propio con base en datos de candidatos",65.3000030517578,3.5,61.7999992370605,"Mainwaring & Su (2021)",23.4,"LAPOP",-16.75,"Caluclo propio con base en datos desagregados por candidato",13,"Calculo propio con base en datos de candidatos",14,0,1,1.2,"TSE Brasilhttps://sig.tse.jus.br/ords/dwapr/r/seai/sig-eleicao-resultados/maiores-votacoes?p0_ano=2018&session=106911297479454 - ",20.13275,20.4261,"Carlin et al (2023)",96.4984,"Promedio de valores provenientes de:UIT, con base en: NIC.br;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",70.4343,70.4343,"UIT, con base en: Brazilian Institute of Geography and Statistics","UIT, con base en: Brazilian Institute of Geography and Statistics",0.269023698264352,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.825,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",38,1,1,1,1,0,0,0,6,"Calculo con base en data recabada para Franco H. (2022)"
"39","Brasil",2018,2,0,"Brazil",1.97916579665837,"Calculo propio con base en datos de candidatos",65.3000030517578,3.5,61.7999992370605,"Mainwaring & Su (2021)",23.4,"LAPOP",-10.26,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",20.13275,20.4261,"Carlin et al (2023)",96.4984,"Promedio de valores provenientes de:UIT, con base en: NIC.br;LAPOP",1,1,"Freidenberg (2020)",7,1,0,1,0,"Franco H. (2022)",70.4343,70.4343,"UIT, con base en: Brazilian Institute of Geography and Statistics","UIT, con base en: Brazilian Institute of Geography and Statistics",0.269023698264352,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.825,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",39,1,1,1,1,0,0,0,6,"Calculo con base en data recabada para Franco H. (2022)"
"40","Brasil",2022,1,1,"Brazil",2.35919019947095,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,23.4,"Proyectado. Ultimo valor disponible LAPOP",-5.23,"Caluclo propio con base en datos desagregados por candidato",11,"Calculo propio con base en datos de candidatos",11,1,1,43.2,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231034 - ",38.05431,38.43434,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",96.04715,"Promedio de valores provenientes de:UIT, con base en: Brazilian Institute of Geography and Statistics;Valor proyectado segun ultimo valor disponible LAPOP",1,1,"Tribunal Supremo Electoral (2022), disponible en: https://international.tse.jus.br/es/asuntos-internacionales/guia_pratico_para_pessoas_estrangeiras_espanhol_digital_seprev_ok_final.pdf",7,1,0,1,0,"Franco H. (2022)",80.5278,80.5278,"UIT, con base en: ","UIT, con base en: ",0.193597601276029,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.693452380952381,0.857142857142857,6,"Calculo con base en data recabada para Franco H. (2022)",40,1,1,1,1,1,0,0,7,"Calculo con base en data recabada para Franco H. (2022)"
"41","Brasil",2022,2,1,"Brazil",1.999352209884,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,23.4,"Proyectado. Ultimo valor disponible LAPOP",-1.8,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,1,1,49.1,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231034 - ",38.05431,38.43434,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",96.04715,"Promedio de valores provenientes de:UIT, con base en: Brazilian Institute of Geography and Statistics;Valor proyectado segun ultimo valor disponible LAPOP",1,1,"Tribunal Supremo Electoral (2022), disponible en: https://international.tse.jus.br/es/asuntos-internacionales/guia_pratico_para_pessoas_estrangeiras_espanhol_digital_seprev_ok_final.pdf",7,1,0,1,0,"Franco H. (2022)",80.5278,80.5278,"UIT, con base en: ","UIT, con base en: ",0.193597601276029,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.693452380952381,0.857142857142857,6,"Calculo con base en data recabada para Franco H. (2022)",41,1,1,1,1,1,0,0,7,"Calculo con base en data recabada para Franco H. (2022)"
