"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","gdpxcapita","source_gdp","gdpxcapita2","source_gdpxcapita2","urbanpop","source_urbanpop","undphdi","source_undphdi","runoff","concelec","source_runoff","source_concelec","compulsoryvoting","source_compulsoryvoting","polar","source_polar","edadregimenppolity","source_edadregimenppolity","edadregimenbmr","source_edadregimenbmr","edadregimenmainw","source_edadregimenmainw","edadregimenfilled","source_edadregimenfilled","democraciappolity","source_democraciappolity","democraciavdemelectoralcomp","source_democraciavdemelectoralcomp","democraciavdempolyarchy","source_vdem_polyarchy","mediaqualitycorruptvdem","source_mediaqualitycorruptvdem","mediaqualityconftvwvs","source_mediaqualityconftvwvs","mediaqualitybiasnelda","source_mediaqualitybiasnelda","mediaqualityfreedombti","source_mediaqualityfreedombti","turnout","source_turnout"
"220","Republica Dominicana",1996,2,0,"Dominican Republic",3454.40869834502,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",58.441,"Base Qof wdi_popurb",0.62,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,0,"Base Qof p_durable",31,"Base Qof bmr_demdur",NA,NA,31,"31",8,"Base Qof p_polity2",0.616,"Base Qof vdem_edcomp_thick",0.542,"Base Qof vdem_polyarchy",1.44,"Base Qof vdem_mecorrpt",2.3944724,"Base Qof wvs_conftv",0,"Base Qof nelda_mbbe",NA,NA,76.56,"Base Qof ideavt_presvt"
"221","Republica Dominicana",2000,1,0,"Dominican Republic",4175.17102394888,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",61.753,"Base Qof wdi_popurb",0.64600003,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,4,"Base Qof p_durable",35,"Base Qof bmr_demdur",NA,NA,35,"35",8,"Base Qof p_polity2",0.724,"Base Qof vdem_edcomp_thick",0.656,"Base Qof vdem_polyarchy",1.44,"Base Qof vdem_mecorrpt",2.3944724,"Proyectado. Último valor disponible base Qof wvs_conftv",3,"Base Qof nelda_mbbe",NA,NA,76.14,"Base Qof ideavt_presvt"
"222","Republica Dominicana",2004,1,0,"Dominican Republic",4272.07523234141,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",66.003,"Base Qof wdi_popurb",0.66299999,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,8,"Base Qof p_durable",39,"Base Qof bmr_demdur",NA,NA,39,"39",8,"Base Qof p_polity2",0.719,"Base Qof vdem_edcomp_thick",0.652,"Base Qof vdem_polyarchy",1.44,"Base Qof vdem_mecorrpt",2.3944724,"Proyectado. Último valor disponible base Qof wvs_conftv",1,"Base Qof nelda_mbbe",7,"Proyectado. Último valor disponible base Qof bti_foe",72.84,"Base Qof ideavt_presvt"
"223","Republica Dominicana",2008,1,0,"Dominican Republic",5373.09625339146,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",71.3,"Base Qof wdi_popurb",0.69700003,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,12,"Base Qof p_durable",43,"Base Qof bmr_demdur",NA,NA,43,"43",8,"Base Qof p_polity2",0.701,"Base Qof vdem_edcomp_thick",0.636,"Base Qof vdem_polyarchy",1.44,"Base Qof vdem_mecorrpt",2.3944724,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",8,"Proyectado. Último valor disponible base Qof bti_foe",71.36,"Base Qof ideavt_presvt"
"224","Republica Dominicana",2012,1,0,"Dominican Republic",5909.86337640133,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",75.802,"Base Qof wdi_popurb",0.71799999,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,16,"Base Qof p_durable",47,"Base Qof bmr_demdur",NA,NA,47,"47",8,"Base Qof p_polity2",0.677,"Base Qof vdem_edcomp_thick",0.603,"Base Qof vdem_polyarchy",1.361,"Base Qof vdem_mecorrpt",2.3944724,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",8,"Proyectado. Último valor disponible base Qof bti_foe",70.23,"Base Qof ideavt_presvt"
"225","Republica Dominicana",2016,1,1,"Dominican Republic",7209.99020214435,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",79.436,"Base Qof wdi_popurb",0.755,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,20,"Base Qof p_durable",51,"Base Qof bmr_demdur",NA,NA,51,"51",7,"Base Qof p_polity2",0.646,"Base Qof vdem_edcomp_thick",0.556,"Base Qof vdem_polyarchy",1.361,"Base Qof vdem_mecorrpt",2.3944724,"Proyectado. Último valor disponible base Qof wvs_conftv",1,"Base Qof nelda_mbbe",8,"Proyectado. Último valor disponible base Qof bti_foe",69.6,"Base Qof ideavt_presvt"
"226","Republica Dominicana",2020,1,0,"Dominican Republic",7571.78282025612,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",82.54,"Base Qof wdi_popurb",0.764,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,NA,NA,55,"Base Qof bmr_demdur",NA,NA,55,"55",7,"Proyectado. Último valor disponible base Qof p_polity2",0.68,"Base Qof vdem_edcomp_thick",0.646,"Base Qof vdem_polyarchy",2.642,"Base Qof vdem_mecorrpt",2.3944724,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",7,"Proyectado. Último valor disponible base Qof bti_foe",55.29,"Base Qof ideavt_presvt"
"227","Uruguay",1984,1,1,"Uruguay",6998.0409442302,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",86.85,"Base Qof wdi_popurb",NA,NA,NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,11,"Base Qof p_durable",12,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",12,"12",-7,"Base Qof p_polity2",0.173,"Base Qof vdem_edcomp_thick",0.13,"Base Qof vdem_polyarchy",1.589,"Base Qof vdem_mecorrpt",NA,NA,NA,NA,NA,NA,85.76,"Base Qof ideavt_presvt"
"228","Uruguay",1989,1,1,"Uruguay",8313.13233778964,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",5824.9501953125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",88.633,"Base Qof wdi_popurb",0.70099998,"Proyectado. Último valor disponible base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.64709162712097,"Mainwaring & Su (2021) - runoff",4,"Base Qof p_durable",5,"Base Qof bmr_demdur",5,"Mainwaring & Su (2021) - age_demo",5,"5",10,"Base Qof p_polity2",0.87,"Base Qof vdem_edcomp_thick",0.814,"Base Qof vdem_polyarchy",3.582,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,84.97,"Base Qof ideavt_presvt"
"229","Uruguay",1994,1,1,"Uruguay",9965.60371804258,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",6903.52978515625,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",90.245,"Base Qof wdi_popurb",0.71600002,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.13683652877808,"Mainwaring & Su (2021) - runoff",9,"Base Qof p_durable",10,"Base Qof bmr_demdur",10,"Mainwaring & Su (2021) - age_demo",10,"10",10,"Base Qof p_polity2",0.883,"Base Qof vdem_edcomp_thick",0.837,"Base Qof vdem_polyarchy",3.582,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,91.44,"Base Qof ideavt_presvt"
"230","Uruguay",1999,1,0,"Uruguay",11270.6762572437,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",8221.9501953125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",91.743,"Base Qof wdi_popurb",0.74699998,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.34700155258179,"Mainwaring & Su (2021) - runoff",14,"Base Qof p_durable",15,"Base Qof bmr_demdur",15,"Mainwaring & Su (2021) - age_demo",15,"15",10,"Base Qof p_polity2",0.91,"Base Qof vdem_edcomp_thick",0.875,"Base Qof vdem_polyarchy",3.582,"Base Qof vdem_mecorrpt",2.5494573,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",NA,NA,91.84,"Base Qof ideavt_presvt"
"231","Uruguay",1999,2,0,"Uruguay",11270.6762572437,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",8221.9501953125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",91.743,"Base Qof wdi_popurb",0.74699998,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.34700155258179,"Mainwaring & Su (2021) - runoff",14,"Base Qof p_durable",15,"Base Qof bmr_demdur",15,"Mainwaring & Su (2021) - age_demo",15,"15",10,"Base Qof p_polity2",0.91,"Base Qof vdem_edcomp_thick",0.875,"Base Qof vdem_polyarchy",3.582,"Base Qof vdem_mecorrpt",2.5494573,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",NA,NA,91.84,"Base Qof ideavt_presvt"
"232","Uruguay",2004,1,0,"Uruguay",10271.0117849545,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",9207.7900390625,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",93.078,"Base Qof wdi_popurb",0.76999998,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.92389583587646,"Mainwaring & Su (2021) - runoff",19,"Base Qof p_durable",20,"Base Qof bmr_demdur",20,"Mainwaring & Su (2021) - age_demo",20,"20",10,"Base Qof p_polity2",0.906,"Base Qof vdem_edcomp_thick",0.876,"Base Qof vdem_polyarchy",3.84,"Base Qof vdem_mecorrpt",2.5494573,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",10,"Proyectado. Último valor disponible base Qof bti_foe",88.29,"Base Qof ideavt_presvt"
"233","Uruguay",2009,1,1,"Uruguay",13552.2445635905,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",8442.5498046875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",94.209,"Base Qof wdi_popurb",0.77999997,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.26934623718262,"Mainwaring & Su (2021) - runoff",24,"Base Qof p_durable",25,"Base Qof bmr_demdur",25,"Mainwaring & Su (2021) - age_demo",25,"25",10,"Base Qof p_polity2",0.911,"Base Qof vdem_edcomp_thick",0.893,"Base Qof vdem_polyarchy",3.651,"Base Qof vdem_mecorrpt",2.4198782,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",10,"Base Qof bti_foe",89.18,"Base Qof ideavt_presvt"
"234","Uruguay",2009,2,0,"Uruguay",13552.2445635905,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",8442.5498046875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",94.209,"Base Qof wdi_popurb",0.77999997,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.26934623718262,"Mainwaring & Su (2021) - runoff",24,"Base Qof p_durable",25,"Base Qof bmr_demdur",25,"Mainwaring & Su (2021) - age_demo",25,"25",10,"Base Qof p_polity2",0.911,"Base Qof vdem_edcomp_thick",0.893,"Base Qof vdem_polyarchy",3.651,"Base Qof vdem_mecorrpt",2.4198782,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",10,"Base Qof bti_foe",89.18,"Base Qof ideavt_presvt"
"235","Uruguay",2014,1,1,"Uruguay",16943.6910598977,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",11112.4599609375,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",94.945,"Base Qof wdi_popurb",0.80800003,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.52692031860352,"Mainwaring & Su (2021) - runoff",29,"Base Qof p_durable",30,"Base Qof bmr_demdur",30,"Mainwaring & Su (2021) - age_demo",30,"30",10,"Base Qof p_polity2",0.925,"Base Qof vdem_edcomp_thick",0.905,"Base Qof vdem_polyarchy",3.651,"Base Qof vdem_mecorrpt",2.2849846,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",10,"Proyectado. Último valor disponible base Qof bti_foe",88.57,"Base Qof ideavt_presvt"
"236","Uruguay",2014,2,0,"Uruguay",16943.6910598977,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",11112.4599609375,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",94.945,"Base Qof wdi_popurb",0.80800003,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.52692031860352,"Mainwaring & Su (2021) - runoff",29,"Base Qof p_durable",30,"Base Qof bmr_demdur",30,"Mainwaring & Su (2021) - age_demo",30,"30",10,"Base Qof p_polity2",0.925,"Base Qof vdem_edcomp_thick",0.905,"Base Qof vdem_polyarchy",3.651,"Base Qof vdem_mecorrpt",2.2849846,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",10,"Proyectado. Último valor disponible base Qof bti_foe",88.57,"Base Qof ideavt_presvt"
"237","Uruguay",2019,1,1,"Uruguay",17596.8052697747,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",95.426,"Base Qof wdi_popurb",0.82099998,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,NA,NA,35,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",35,"35",10,"Proyectado. Último valor disponible base Qof p_polity2",0.909,"Base Qof vdem_edcomp_thick",0.89,"Base Qof vdem_polyarchy",3.651,"Base Qof vdem_mecorrpt",2.2849846,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",10,"Base Qof bti_foe",90.13,"Base Qof ideavt_presvt"
"238","Uruguay",2019,2,1,"Uruguay",17596.8052697747,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",95.426,"Base Qof wdi_popurb",0.82099998,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,NA,NA,35,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",35,"35",10,"Proyectado. Último valor disponible base Qof p_polity2",0.909,"Base Qof vdem_edcomp_thick",0.89,"Base Qof vdem_polyarchy",3.651,"Base Qof vdem_mecorrpt",2.2849846,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",10,"Base Qof bti_foe",90.13,"Base Qof ideavt_presvt"
"239","Venezuela",1958,1,0,"Venezuela",NA,NA,NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",NA,NA,NA,NA,NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,0,"Base Qof p_durable",129,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",NA,"Dato perdido a propósito. Elección considerada híbrida por bmr_demdur",6,"Base Qof p_polity2",0.248,"Base Qof vdem_edcomp_thick",0.267,"Base Qof vdem_polyarchy",3.367,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,93.42,"Base Qof ideavt_presvt"
"240","Venezuela",1963,1,1,"Venezuela",NA,NA,13301.0703125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",64.977,"Base Qof wdi_popurb",NA,NA,0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",2.87612891197205,"Mainwaring & Su (2021) - runoff",5,"Base Qof p_durable",5,"Base Qof bmr_demdur",5,"Mainwaring & Su (2021) - age_demo",5,"5",6,"Base Qof p_polity2",0.719,"Base Qof vdem_edcomp_thick",0.657,"Base Qof vdem_polyarchy",3.367,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,92.21,"Base Qof ideavt_presvt"
"241","Venezuela",1968,1,1,"Venezuela",NA,NA,12926.5703125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",69.973,"Base Qof wdi_popurb",NA,NA,0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",2.94060087203979,"Mainwaring & Su (2021) - runoff",0,"Base Qof p_durable",10,"Base Qof bmr_demdur",10,"Mainwaring & Su (2021) - age_demo",10,"10",7,"Base Qof p_polity2",0.715,"Base Qof vdem_edcomp_thick",0.653,"Base Qof vdem_polyarchy",3.367,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,96.73,"Base Qof ideavt_presvt"
"242","Venezuela",1973,1,0,"Venezuela",NA,NA,14066.9599609375,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",74.325,"Base Qof wdi_popurb",NA,NA,0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",2.41723990440369,"Mainwaring & Su (2021) - runoff",4,"Base Qof p_durable",15,"Base Qof bmr_demdur",15,"Mainwaring & Su (2021) - age_demo",15,"15",9,"Base Qof p_polity2",0.759,"Base Qof vdem_edcomp_thick",0.709,"Base Qof vdem_polyarchy",3.367,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",NA,NA,96.52,"Base Qof ideavt_presvt"
"243","Venezuela",1978,1,0,"Venezuela",NA,NA,14465.330078125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",77.868,"Base Qof wdi_popurb",NA,NA,0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.20871639251709,"Mainwaring & Su (2021) - runoff",9,"Base Qof p_durable",20,"Base Qof bmr_demdur",20,"Mainwaring & Su (2021) - age_demo",20,"20",9,"Base Qof p_polity2",0.783,"Base Qof vdem_edcomp_thick",0.733,"Base Qof vdem_polyarchy",3.367,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",NA,NA,87.55,"Base Qof ideavt_presvt"
"244","Venezuela",1983,1,1,"Venezuela",NA,NA,15485.9599609375,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",80.907,"Base Qof wdi_popurb",NA,NA,0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",2.91101789474487,"Mainwaring & Su (2021) - runoff",14,"Base Qof p_durable",25,"Base Qof bmr_demdur",25,"Mainwaring & Su (2021) - age_demo",25,"25",9,"Base Qof p_polity2",0.785,"Base Qof vdem_edcomp_thick",0.736,"Base Qof vdem_polyarchy",3.367,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,87.75,"Base Qof ideavt_presvt"
"245","Venezuela",1988,1,0,"Venezuela",NA,NA,12242.0703125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",83.372,"Base Qof wdi_popurb",NA,NA,0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.62167644500732,"Mainwaring & Su (2021) - runoff",19,"Base Qof p_durable",30,"Base Qof bmr_demdur",30,"Mainwaring & Su (2021) - age_demo",30,"30",9,"Base Qof p_polity2",0.786,"Base Qof vdem_edcomp_thick",0.734,"Base Qof vdem_polyarchy",3.265,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,81.92,"Base Qof ideavt_presvt"
"246","Venezuela",1993,1,0,"Venezuela",NA,NA,12763.5703125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",85.352,"Base Qof wdi_popurb",0.676,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",2.83913636207581,"Mainwaring & Su (2021) - runoff",24,"Base Qof p_durable",35,"Base Qof bmr_demdur",35,"Mainwaring & Su (2021) - age_demo",35,"35",8,"Base Qof p_polity2",0.808,"Base Qof vdem_edcomp_thick",0.751,"Base Qof vdem_polyarchy",3.56,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,60.16,"Base Qof ideavt_presvt"
"247","Venezuela",1998,1,1,"Venezuela",NA,NA,12896.419921875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",86.959,"Base Qof wdi_popurb",0.68599999,"Base Qof undp_hdi",0,0,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",6.88325357437134,"Mainwaring & Su (2021) - runoff",29,"Base Qof p_durable",40,"Base Qof bmr_demdur",40,"Mainwaring & Su (2021) - age_demo",40,"40",8,"Base Qof p_polity2",0.8,"Base Qof vdem_edcomp_thick",0.739,"Base Qof vdem_polyarchy",3.56,"Base Qof vdem_mecorrpt",2.5791247,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",NA,NA,63.45,"Base Qof ideavt_presvt"
"248","Venezuela",2000,1,0,"Venezuela",NA,NA,12574.6904296875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",87.559,"Base Qof wdi_popurb",0.68400002,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",3.67461919784546,"Mainwaring & Su (2021) - runoff",31,"Base Qof p_durable",42,"Base Qof bmr_demdur",42,"Mainwaring & Su (2021) - age_demo",42,"42",7,"Base Qof p_polity2",0.708,"Base Qof vdem_edcomp_thick",0.58,"Base Qof vdem_polyarchy",3.103,"Base Qof vdem_mecorrpt",2.7516668,"Base Qof wvs_conftv",0,"Base Qof nelda_mbbe",NA,NA,56.31,"Base Qof ideavt_presvt"
"249","Venezuela",2006,1,0,"Venezuela",NA,NA,11799.830078125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",87.98,"Base Qof wdi_popurb",0.73199999,"Base Qof undp_hdi",0,0,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",4.92500019073486,"Mainwaring & Su (2021) - runoff",37,"Base Qof p_durable",2,"Base Qof bmr_demdur",48,"Mainwaring & Su (2021) - age_demo",2,"2",5,"Base Qof p_polity2",0.564,"Base Qof vdem_edcomp_thick",0.451,"Base Qof vdem_polyarchy",3.079,"Base Qof vdem_mecorrpt",2.7516668,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",5,"Proyectado. Último valor disponible base Qof bti_foe",74.69,"Base Qof ideavt_presvt"
"250","Venezuela",2012,1,0,"Venezuela",NA,NA,NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",88.123,"Base Qof wdi_popurb",0.76700002,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,3,"Base Qof p_durable",8,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",8,"8",-3,"Base Qof p_polity2",0.522,"Base Qof vdem_edcomp_thick",0.411,"Base Qof vdem_polyarchy",3.061,"Base Qof vdem_mecorrpt",2.7516668,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",4,"Proyectado. Último valor disponible base Qof bti_foe",80.28,"Base Qof ideavt_presvt"
"251","Venezuela",2013,1,0,"Venezuela",NA,NA,NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",88.133,"Base Qof wdi_popurb",0.77399999,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,0,"Base Qof p_durable",9,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",9,"9",4,"Base Qof p_polity2",0.454,"Base Qof vdem_edcomp_thick",0.333,"Base Qof vdem_polyarchy",2.831,"Base Qof vdem_mecorrpt",2.7516668,"Proyectado. Último valor disponible base Qof wvs_conftv",1,"Base Qof nelda_mbbe",4,"Base Qof bti_foe",79.64,"Base Qof ideavt_presvt"
"252","Venezuela",2018,1,0,"Venezuela",NA,NA,NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",88.208,"Base Qof wdi_popurb",0.73799998,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,1,"Base Qof p_durable",14,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",14,"14",-3,"Base Qof p_polity2",0.321,"Base Qof vdem_edcomp_thick",0.216,"Base Qof vdem_polyarchy",2.095,"Base Qof vdem_mecorrpt",2.7516668,"Proyectado. Último valor disponible base Qof wvs_conftv",1,"Base Qof nelda_mbbe",4,"Proyectado. Último valor disponible base Qof bti_foe",45.74,"Base Qof ideavt_presvt"
